image_id,family,seed,row_index,clutter_level,disorder_level,incoherence_level,salience_level,hierarchy_level,structural_clutter_index,geometric_order_index,palette_coherence_index,visual_salience_index,focal_hierarchy_index,image_path
X_opencv_S108_R092,X_opencv_orthogonal,108,92,3,3,2,3,0,75,25,50,75,0,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S108_R092.png
X_opencv_S108_R093,X_opencv_orthogonal,108,93,3,3,3,4,3,75,25,25,100,75,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S108_R093.png
X_opencv_S108_R094,X_opencv_orthogonal,108,94,3,3,4,0,1,75,25,0,0,25,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S108_R094.png
X_opencv_S108_R095,X_opencv_orthogonal,108,95,3,4,0,2,1,75,0,100,50,25,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S108_R095.png
X_opencv_S108_R096,X_opencv_orthogonal,108,96,3,4,1,3,4,75,0,75,75,100,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S108_R096.png
X_opencv_S108_R097,X_opencv_orthogonal,108,97,3,4,2,4,2,75,0,50,100,50,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S108_R097.png
X_opencv_S108_R098,X_opencv_orthogonal,108,98,3,4,3,0,0,75,0,25,0,0,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S108_R098.png
X_opencv_S108_R099,X_opencv_orthogonal,108,99,3,4,4,1,3,75,0,0,25,75,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S108_R099.png
X_opencv_S108_R100,X_opencv_orthogonal,108,100,4,0,0,4,4,100,100,100,100,100,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S108_R100.png
X_opencv_S108_R101,X_opencv_orthogonal,108,101,4,0,1,0,2,100,100,75,0,50,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S108_R101.png
X_opencv_S108_R102,X_opencv_orthogonal,108,102,4,0,2,1,0,100,100,50,25,0,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S108_R102.png
X_opencv_S108_R103,X_opencv_orthogonal,108,103,4,0,3,2,3,100,100,25,50,75,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S108_R103.png
X_opencv_S108_R104,X_opencv_orthogonal,108,104,4,0,4,3,1,100,100,0,75,25,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S108_R104.png
X_opencv_S108_R105,X_opencv_orthogonal,108,105,4,1,0,0,1,100,75,100,0,25,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S108_R105.png
X_opencv_S108_R106,X_opencv_orthogonal,108,106,4,1,1,1,4,100,75,75,25,100,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S108_R106.png
X_opencv_S108_R107,X_opencv_orthogonal,108,107,4,1,2,2,2,100,75,50,50,50,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S108_R107.png
X_opencv_S108_R108,X_opencv_orthogonal,108,108,4,1,3,3,0,100,75,25,75,0,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S108_R108.png
X_opencv_S108_R109,X_opencv_orthogonal,108,109,4,1,4,4,3,100,75,0,100,75,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S108_R109.png
X_opencv_S108_R110,X_opencv_orthogonal,108,110,4,2,0,1,3,100,50,100,25,75,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S108_R110.png
X_opencv_S108_R111,X_opencv_orthogonal,108,111,4,2,1,2,1,100,50,75,50,25,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S108_R111.png
X_opencv_S108_R112,X_opencv_orthogonal,108,112,4,2,2,3,4,100,50,50,75,100,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S108_R112.png
X_opencv_S108_R113,X_opencv_orthogonal,108,113,4,2,3,4,2,100,50,25,100,50,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S108_R113.png
X_opencv_S108_R114,X_opencv_orthogonal,108,114,4,2,4,0,0,100,50,0,0,0,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S108_R114.png
X_opencv_S108_R115,X_opencv_orthogonal,108,115,4,3,0,2,0,100,25,100,50,0,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S108_R115.png
X_opencv_S108_R116,X_opencv_orthogonal,108,116,4,3,1,3,3,100,25,75,75,75,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S108_R116.png
X_opencv_S108_R117,X_opencv_orthogonal,108,117,4,3,2,4,1,100,25,50,100,25,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S108_R117.png
X_opencv_S108_R118,X_opencv_orthogonal,108,118,4,3,3,0,4,100,25,25,0,100,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S108_R118.png
X_opencv_S108_R119,X_opencv_orthogonal,108,119,4,3,4,1,2,100,25,0,25,50,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S108_R119.png
X_opencv_S108_R120,X_opencv_orthogonal,108,120,4,4,0,3,2,100,0,100,75,50,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S108_R120.png
X_opencv_S108_R121,X_opencv_orthogonal,108,121,4,4,1,4,0,100,0,75,100,0,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S108_R121.png
X_opencv_S108_R122,X_opencv_orthogonal,108,122,4,4,2,0,3,100,0,50,0,75,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S108_R122.png
X_opencv_S108_R123,X_opencv_orthogonal,108,123,4,4,3,1,1,100,0,25,25,25,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S108_R123.png
X_opencv_S108_R124,X_opencv_orthogonal,108,124,4,4,4,2,4,100,0,0,50,100,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S108_R124.png
X_opencv_S109_R000,X_opencv_orthogonal,109,0,0,0,0,0,0,0,100,100,0,0,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S109_R000.png
X_opencv_S109_R001,X_opencv_orthogonal,109,1,0,0,1,1,3,0,100,75,25,75,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S109_R001.png
X_opencv_S109_R002,X_opencv_orthogonal,109,2,0,0,2,2,1,0,100,50,50,25,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S109_R002.png
X_opencv_S109_R003,X_opencv_orthogonal,109,3,0,0,3,3,4,0,100,25,75,100,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S109_R003.png
X_opencv_S109_R004,X_opencv_orthogonal,109,4,0,0,4,4,2,0,100,0,100,50,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S109_R004.png
X_opencv_S109_R005,X_opencv_orthogonal,109,5,0,1,0,1,2,0,75,100,25,50,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S109_R005.png
X_opencv_S109_R006,X_opencv_orthogonal,109,6,0,1,1,2,0,0,75,75,50,0,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S109_R006.png
X_opencv_S109_R007,X_opencv_orthogonal,109,7,0,1,2,3,3,0,75,50,75,75,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S109_R007.png
X_opencv_S109_R008,X_opencv_orthogonal,109,8,0,1,3,4,1,0,75,25,100,25,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S109_R008.png
X_opencv_S109_R009,X_opencv_orthogonal,109,9,0,1,4,0,4,0,75,0,0,100,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S109_R009.png
X_opencv_S109_R010,X_opencv_orthogonal,109,10,0,2,0,2,4,0,50,100,50,100,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S109_R010.png
X_opencv_S109_R011,X_opencv_orthogonal,109,11,0,2,1,3,2,0,50,75,75,50,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S109_R011.png
X_opencv_S109_R012,X_opencv_orthogonal,109,12,0,2,2,4,0,0,50,50,100,0,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S109_R012.png
X_opencv_S109_R013,X_opencv_orthogonal,109,13,0,2,3,0,3,0,50,25,0,75,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S109_R013.png
X_opencv_S109_R014,X_opencv_orthogonal,109,14,0,2,4,1,1,0,50,0,25,25,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S109_R014.png
X_opencv_S109_R015,X_opencv_orthogonal,109,15,0,3,0,3,1,0,25,100,75,25,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S109_R015.png
X_opencv_S109_R016,X_opencv_orthogonal,109,16,0,3,1,4,4,0,25,75,100,100,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S109_R016.png
X_opencv_S109_R017,X_opencv_orthogonal,109,17,0,3,2,0,2,0,25,50,0,50,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S109_R017.png
X_opencv_S109_R018,X_opencv_orthogonal,109,18,0,3,3,1,0,0,25,25,25,0,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S109_R018.png
X_opencv_S109_R019,X_opencv_orthogonal,109,19,0,3,4,2,3,0,25,0,50,75,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S109_R019.png
X_opencv_S109_R020,X_opencv_orthogonal,109,20,0,4,0,4,3,0,0,100,100,75,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S109_R020.png
X_opencv_S109_R021,X_opencv_orthogonal,109,21,0,4,1,0,1,0,0,75,0,25,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S109_R021.png
X_opencv_S109_R022,X_opencv_orthogonal,109,22,0,4,2,1,4,0,0,50,25,100,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S109_R022.png
X_opencv_S109_R023,X_opencv_orthogonal,109,23,0,4,3,2,2,0,0,25,50,50,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S109_R023.png
X_opencv_S109_R024,X_opencv_orthogonal,109,24,0,4,4,3,0,0,0,0,75,0,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S109_R024.png
X_opencv_S109_R025,X_opencv_orthogonal,109,25,1,0,0,1,1,25,100,100,25,25,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S109_R025.png
X_opencv_S109_R026,X_opencv_orthogonal,109,26,1,0,1,2,4,25,100,75,50,100,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S109_R026.png
X_opencv_S109_R027,X_opencv_orthogonal,109,27,1,0,2,3,2,25,100,50,75,50,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S109_R027.png
X_opencv_S109_R028,X_opencv_orthogonal,109,28,1,0,3,4,0,25,100,25,100,0,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S109_R028.png
X_opencv_S109_R029,X_opencv_orthogonal,109,29,1,0,4,0,3,25,100,0,0,75,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S109_R029.png
X_opencv_S109_R030,X_opencv_orthogonal,109,30,1,1,0,2,3,25,75,100,50,75,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S109_R030.png
X_opencv_S109_R031,X_opencv_orthogonal,109,31,1,1,1,3,1,25,75,75,75,25,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S109_R031.png
X_opencv_S109_R032,X_opencv_orthogonal,109,32,1,1,2,4,4,25,75,50,100,100,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S109_R032.png
X_opencv_S109_R033,X_opencv_orthogonal,109,33,1,1,3,0,2,25,75,25,0,50,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S109_R033.png
X_opencv_S109_R034,X_opencv_orthogonal,109,34,1,1,4,1,0,25,75,0,25,0,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S109_R034.png
X_opencv_S109_R035,X_opencv_orthogonal,109,35,1,2,0,3,0,25,50,100,75,0,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S109_R035.png
X_opencv_S109_R036,X_opencv_orthogonal,109,36,1,2,1,4,3,25,50,75,100,75,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S109_R036.png
X_opencv_S109_R037,X_opencv_orthogonal,109,37,1,2,2,0,1,25,50,50,0,25,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S109_R037.png
X_opencv_S109_R038,X_opencv_orthogonal,109,38,1,2,3,1,4,25,50,25,25,100,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S109_R038.png
X_opencv_S109_R039,X_opencv_orthogonal,109,39,1,2,4,2,2,25,50,0,50,50,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S109_R039.png
X_opencv_S109_R040,X_opencv_orthogonal,109,40,1,3,0,4,2,25,25,100,100,50,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S109_R040.png
X_opencv_S109_R041,X_opencv_orthogonal,109,41,1,3,1,0,0,25,25,75,0,0,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S109_R041.png
X_opencv_S109_R042,X_opencv_orthogonal,109,42,1,3,2,1,3,25,25,50,25,75,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S109_R042.png
X_opencv_S109_R043,X_opencv_orthogonal,109,43,1,3,3,2,1,25,25,25,50,25,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S109_R043.png
X_opencv_S109_R044,X_opencv_orthogonal,109,44,1,3,4,3,4,25,25,0,75,100,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S109_R044.png
X_opencv_S109_R045,X_opencv_orthogonal,109,45,1,4,0,0,4,25,0,100,0,100,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S109_R045.png
X_opencv_S109_R046,X_opencv_orthogonal,109,46,1,4,1,1,2,25,0,75,25,50,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S109_R046.png
X_opencv_S109_R047,X_opencv_orthogonal,109,47,1,4,2,2,0,25,0,50,50,0,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S109_R047.png
X_opencv_S109_R048,X_opencv_orthogonal,109,48,1,4,3,3,3,25,0,25,75,75,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S109_R048.png
X_opencv_S109_R049,X_opencv_orthogonal,109,49,1,4,4,4,1,25,0,0,100,25,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S109_R049.png
X_opencv_S109_R050,X_opencv_orthogonal,109,50,2,0,0,2,2,50,100,100,50,50,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S109_R050.png
X_opencv_S109_R051,X_opencv_orthogonal,109,51,2,0,1,3,0,50,100,75,75,0,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S109_R051.png
X_opencv_S109_R052,X_opencv_orthogonal,109,52,2,0,2,4,3,50,100,50,100,75,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S109_R052.png
X_opencv_S109_R053,X_opencv_orthogonal,109,53,2,0,3,0,1,50,100,25,0,25,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S109_R053.png
X_opencv_S109_R054,X_opencv_orthogonal,109,54,2,0,4,1,4,50,100,0,25,100,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S109_R054.png
X_opencv_S109_R055,X_opencv_orthogonal,109,55,2,1,0,3,4,50,75,100,75,100,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S109_R055.png
X_opencv_S109_R056,X_opencv_orthogonal,109,56,2,1,1,4,2,50,75,75,100,50,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S109_R056.png
X_opencv_S109_R057,X_opencv_orthogonal,109,57,2,1,2,0,0,50,75,50,0,0,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S109_R057.png
X_opencv_S109_R058,X_opencv_orthogonal,109,58,2,1,3,1,3,50,75,25,25,75,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S109_R058.png
X_opencv_S109_R059,X_opencv_orthogonal,109,59,2,1,4,2,1,50,75,0,50,25,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S109_R059.png
X_opencv_S109_R060,X_opencv_orthogonal,109,60,2,2,0,4,1,50,50,100,100,25,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S109_R060.png
X_opencv_S109_R061,X_opencv_orthogonal,109,61,2,2,1,0,4,50,50,75,0,100,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S109_R061.png
X_opencv_S109_R062,X_opencv_orthogonal,109,62,2,2,2,1,2,50,50,50,25,50,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S109_R062.png
X_opencv_S109_R063,X_opencv_orthogonal,109,63,2,2,3,2,0,50,50,25,50,0,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S109_R063.png
X_opencv_S109_R064,X_opencv_orthogonal,109,64,2,2,4,3,3,50,50,0,75,75,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S109_R064.png
X_opencv_S109_R065,X_opencv_orthogonal,109,65,2,3,0,0,3,50,25,100,0,75,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S109_R065.png
X_opencv_S109_R066,X_opencv_orthogonal,109,66,2,3,1,1,1,50,25,75,25,25,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S109_R066.png
X_opencv_S109_R067,X_opencv_orthogonal,109,67,2,3,2,2,4,50,25,50,50,100,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S109_R067.png
X_opencv_S109_R068,X_opencv_orthogonal,109,68,2,3,3,3,2,50,25,25,75,50,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S109_R068.png
X_opencv_S109_R069,X_opencv_orthogonal,109,69,2,3,4,4,0,50,25,0,100,0,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S109_R069.png
X_opencv_S109_R070,X_opencv_orthogonal,109,70,2,4,0,1,0,50,0,100,25,0,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S109_R070.png
X_opencv_S109_R071,X_opencv_orthogonal,109,71,2,4,1,2,3,50,0,75,50,75,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S109_R071.png
X_opencv_S109_R072,X_opencv_orthogonal,109,72,2,4,2,3,1,50,0,50,75,25,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S109_R072.png
X_opencv_S109_R073,X_opencv_orthogonal,109,73,2,4,3,4,4,50,0,25,100,100,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S109_R073.png
X_opencv_S109_R074,X_opencv_orthogonal,109,74,2,4,4,0,2,50,0,0,0,50,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S109_R074.png
X_opencv_S109_R075,X_opencv_orthogonal,109,75,3,0,0,3,3,75,100,100,75,75,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S109_R075.png
X_opencv_S109_R076,X_opencv_orthogonal,109,76,3,0,1,4,1,75,100,75,100,25,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S109_R076.png
X_opencv_S109_R077,X_opencv_orthogonal,109,77,3,0,2,0,4,75,100,50,0,100,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S109_R077.png
X_opencv_S109_R078,X_opencv_orthogonal,109,78,3,0,3,1,2,75,100,25,25,50,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S109_R078.png
X_opencv_S109_R079,X_opencv_orthogonal,109,79,3,0,4,2,0,75,100,0,50,0,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S109_R079.png
X_opencv_S109_R080,X_opencv_orthogonal,109,80,3,1,0,4,0,75,75,100,100,0,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S109_R080.png
X_opencv_S109_R081,X_opencv_orthogonal,109,81,3,1,1,0,3,75,75,75,0,75,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S109_R081.png
X_opencv_S109_R082,X_opencv_orthogonal,109,82,3,1,2,1,1,75,75,50,25,25,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S109_R082.png
X_opencv_S109_R083,X_opencv_orthogonal,109,83,3,1,3,2,4,75,75,25,50,100,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S109_R083.png
X_opencv_S109_R084,X_opencv_orthogonal,109,84,3,1,4,3,2,75,75,0,75,50,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S109_R084.png
X_opencv_S109_R085,X_opencv_orthogonal,109,85,3,2,0,0,2,75,50,100,0,50,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S109_R085.png
X_opencv_S109_R086,X_opencv_orthogonal,109,86,3,2,1,1,0,75,50,75,25,0,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S109_R086.png
X_opencv_S109_R087,X_opencv_orthogonal,109,87,3,2,2,2,3,75,50,50,50,75,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S109_R087.png
X_opencv_S109_R088,X_opencv_orthogonal,109,88,3,2,3,3,1,75,50,25,75,25,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S109_R088.png
X_opencv_S109_R089,X_opencv_orthogonal,109,89,3,2,4,4,4,75,50,0,100,100,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S109_R089.png
X_opencv_S109_R090,X_opencv_orthogonal,109,90,3,3,0,1,4,75,25,100,25,100,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S109_R090.png
X_opencv_S109_R091,X_opencv_orthogonal,109,91,3,3,1,2,2,75,25,75,50,50,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S109_R091.png
X_opencv_S109_R092,X_opencv_orthogonal,109,92,3,3,2,3,0,75,25,50,75,0,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S109_R092.png
X_opencv_S109_R093,X_opencv_orthogonal,109,93,3,3,3,4,3,75,25,25,100,75,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S109_R093.png
X_opencv_S109_R094,X_opencv_orthogonal,109,94,3,3,4,0,1,75,25,0,0,25,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S109_R094.png
X_opencv_S109_R095,X_opencv_orthogonal,109,95,3,4,0,2,1,75,0,100,50,25,results/no_human/runs/run_20260720_external_protocol_v6/images/X_opencv_S109_R095.png
